,YEAR,MONTH,DAY,BAROMETER,THERMOMETER,LATITUDE,LONGITUDE
23437,1840,7,25,28.52,,,
23438,1840,7,25,,9.444444444444445,,
23439,1840,7,25,28.5,10.0,,
23440,1840,7,25,,,,
23441,1840,7,26,,10.555555555555555,,
23442,1840,7,26,,11.11111111111111,,
23443,1840,7,26,,15.0,-33.36,-54.14
23444,1840,7,26,28.42,11.11111111111111,,
23445,1840,7,26,28.44,,,
23446,1840,7,26,28.48,,,
23447,1840,7,27,28.5,10.0,,
23448,1840,7,27,28.4,15.0,,
23449,1840,7,27,28.32,16.11111111111111,-36.2,-51.56
23450,1840,7,27,,13.333333333333334,,
23451,1840,7,27,28.3,12.222222222222223,,
23452,1840,7,27,28.2,,,
23453,1840,7,28,28.16,11.11111111111111,,
23454,1840,7,28,,13.333333333333334,,
23455,1840,7,28,28.18,15.555555555555557,-36.33,-50.01
23456,1840,7,28,,11.11111111111111,,
23457,1840,7,28,28.1,11.11111111111111,,
23458,1840,7,28,,11.11111111111111,,
23459,1840,7,29,27.84,13.333333333333334,,
23460,1840,7,29,27.86,,,
23461,1840,7,29,27.8,15.0,-36.33,-49.24
23462,1840,7,29,27.8,,,
23463,1840,7,29,,13.88888888888889,,
23464,1840,7,29,,12.777777777777779,,
23465,1840,7,30,27.86,12.222222222222223,,
23466,1840,7,30,27.8,14.444444444444445,,
23467,1840,7,30,27.9,15.555555555555557,-35.3,-47.35
23468,1840,7,30,27.76,14.444444444444445,,
23469,1840,7,30,27.7,16.11111111111111,,
23470,1840,7,30,27.7,16.666666666666668,,
23471,1840,7,31,27.6,17.77777777777778,,
23472,1840,7,31,27.58,,,
23473,1840,7,31,27.7,,-34.09,-47.33
23474,1840,7,31,,15.555555555555557,,
23475,1840,7,31,,16.11111111111111,,
23476,1840,7,31,,17.22222222222222,,
23477,1840,8,1,27.6,16.11111111111111,,
23478,1840,8,1,27.7,15.555555555555557,,
23479,1840,8,1,,,-31.36,-45.02
23480,1840,8,1,27.84,17.77777777777778,,
23481,1840,8,1,27.9,16.666666666666668,,
23482,1840,8,1,,17.22222222222222,,
23483,1840,8,2,27.9,17.77777777777778,,
23484,1840,8,2,,,,
23485,1840,8,2,,,-29.58,-43.48
23486,1840,8,2,,20.0,,
23487,1840,8,2,27.7,19.444444444444446,,
23488,1840,8,2,27.9,,,
23489,1840,8,3,27.88,,,
23490,1840,8,3,27.84,,,
23491,1840,8,3,27.8,,,
23492,1840,8,3,27.73,18.88888888888889,,
23493,1840,8,3,27.7,20.0,,
23494,1840,8,3,27.8,19.444444444444446,,
23495,1840,8,4,27.9,,,
23496,1840,8,4,28.02,,,
23497,1840,8,4,28.04,,-27.57,-42.49
23498,1840,8,4,28.12,,,
23499,1840,8,4,,,,
23500,1840,8,4,,,,
23501,1840,8,5,28.18,17.77777777777778,,
23502,1840,8,5,28.2,,,
23503,1840,8,5,,21.11111111111111,-25.53,-41.5
23504,1840,8,5,,19.444444444444446,,
23505,1840,8,5,28.08,,,
23506,1840,8,5,28.09,17.77777777777778,,
23507,1840,8,6,28.04,18.333333333333336,,
23508,1840,8,6,28.02,20.0,,
23509,1840,8,6,,24.444444444444446,-23.4,-42.52
23510,1840,8,6,,,,
23511,1840,8,6,28.0,,,
23512,1840,8,6,,,,
23513,1840,8,7,28.1,20.555555555555557,,
23514,1840,8,7,,,,
23515,1840,8,7,,22.22222222222222,,
23516,1840,8,7,,20.555555555555557,,
23517,1840,8,7,28.08,,,
23518,1840,8,7,,20.0,,
23519,1840,8,8,28.16,25.555555555555557,,
23520,1840,8,8,,,,
23521,1840,8,8,28.04,,,
23522,1840,8,8,,23.333333333333336,,
23523,1840,8,8,28.0,,,
23524,1840,8,8,,,,
23525,1840,8,9,27.98,20.0,,
23526,1840,8,9,,21.11111111111111,,
23527,1840,8,9,27.94,21.11111111111111,,
23528,1840,8,9,,,,
23529,1840,8,9,27.92,20.555555555555557,,
23530,1840,8,9,,,,
23531,1840,8,10,27.92,20.555555555555557,,
23532,1840,8,10,,,,
23533,1840,8,10,,23.333333333333336,,
23534,1840,8,10,,,,
23535,1840,8,10,27.9,21.11111111111111,,
23536,1840,8,10,,,,
23537,1840,8,11,,,,
23538,1840,8,11,,,,
23539,1840,8,11,27.88,25.0,,
23540,1840,8,11,,,,
23541,1840,8,11,27.9,21.666666666666668,,
23542,1840,8,11,,,,
23543,1840,8,12,27.94,20.555555555555557,,
23544,1840,8,12,,,,
23545,1840,8,12,27.96,22.22222222222222,,
23546,1840,8,12,,,,
23547,1840,8,12,27.9,23.333333333333336,,
23548,1840,8,12,,,,
23549,1840,8,13,27.94,,,
23550,1840,8,13,,21.666666666666668,,
23551,1840,8,13,27.98,,,
23552,1840,8,13,,23.333333333333336,,
23553,1840,8,13,27.94,,,
23554,1840,8,13,,,,
23555,1840,8,14,27.9,21.11111111111111,,
23556,1840,8,14,,,,
23557,1840,8,14,27.8,,,
23558,1840,8,14,,,,
23559,1840,8,14,27.7,20.0,,
23560,1840,8,14,,,,
23561,1840,8,15,,,,
23562,1840,8,15,,,,
23563,1840,8,15,,21.11111111111111,,
23564,1840,8,15,,20.555555555555557,,
23565,1840,8,15,,,,
23566,1840,8,15,,,,
23567,1840,8,16,27.72,21.11111111111111,,
23568,1840,8,16,27.74,,,
23569,1840,8,16,27.76,27.77777777777778,,
23570,1840,8,16,27.78,,,
23571,1840,8,16,27.76,26.11111111111111,,
23572,1840,8,16,27.74,,,
23573,1840,8,17,27.7,20.555555555555557,,
23574,1840,8,17,27.8,25.555555555555557,,
23575,1840,8,17,27.82,,,
23576,1840,8,17,27.8,,,
23577,1840,8,17,,23.333333333333336,,
23578,1840,8,17,,,,
23579,1840,8,18,27.8,20.555555555555557,,
23580,1840,8,18,,21.11111111111111,,
23581,1840,8,18,27.82,23.88888888888889,,
23582,1840,8,18,,,,
23583,1840,8,18,27.84,22.77777777777778,,
23584,1840,8,18,,21.666666666666668,,
23585,1840,8,19,,,,
23586,1840,8,19,,24.444444444444446,,
23587,1840,8,19,,26.11111111111111,,
23588,1840,8,19,,23.333333333333336,,
23589,1840,8,19,,21.11111111111111,,
23590,1840,8,19,,,,
23591,1840,8,20,27.8,20.555555555555557,,
23592,1840,8,20,27.84,21.11111111111111,,
23593,1840,8,20,27.86,21.666666666666668,,
23594,1840,8,20,27.8,20.0,,
23595,1840,8,20,27.78,,,
23596,1840,8,20,,,,
23597,1840,8,21,,,,
23598,1840,8,21,27.84,22.22222222222222,,
23599,1840,8,21,,23.333333333333336,,
23600,1840,8,21,,20.555555555555557,,
23601,1840,8,21,27.86,19.444444444444446,,
23602,1840,8,21,,,,
23603,1840,8,22,27.86,20.555555555555557,,
23604,1840,8,22,,,,
23605,1840,8,22,,,,
23606,1840,8,22,27.88,21.11111111111111,,
23607,1840,8,22,,,,
23608,1840,8,22,27.9,18.88888888888889,,
23609,1840,8,23,27.9,19.444444444444446,,
23610,1840,8,23,,22.22222222222222,,
23611,1840,8,23,27.92,,,
23612,1840,8,23,,,,
23613,1840,8,23,27.96,21.11111111111111,,
23614,1840,8,23,,,,
23615,1840,8,24,27.94,16.666666666666668,,
23616,1840,8,24,27.96,18.88888888888889,,
23617,1840,8,24,,23.333333333333336,,
23618,1840,8,24,,,,
23619,1840,8,24,,21.11111111111111,,
23620,1840,8,24,,,,
23621,1840,8,25,28.04,16.666666666666668,,
23622,1840,8,25,,18.88888888888889,,
23623,1840,8,25,28.1,21.11111111111111,,
23624,1840,8,25,,23.333333333333336,,
23625,1840,8,25,,20.555555555555557,,
23626,1840,8,25,,18.88888888888889,,
23627,1840,8,26,28.1,17.77777777777778,,
23628,1840,8,26,28.12,25.555555555555557,,
23629,1840,8,26,,,,
23630,1840,8,26,,21.666666666666668,,
23631,1840,8,26,28.08,,,
23632,1840,8,26,,,,
23633,1840,8,27,27.96,21.11111111111111,,
23634,1840,8,27,,23.88888888888889,,
23635,1840,8,27,,25.0,,
23636,1840,8,27,,24.444444444444446,,
23637,1840,8,27,,23.88888888888889,,
23638,1840,8,27,,23.333333333333336,,
23639,1840,8,28,28.08,21.666666666666668,,
23640,1840,8,28,,23.333333333333336,,
23641,1840,8,28,28.04,24.444444444444446,,
23642,1840,8,28,,21.11111111111111,,
23643,1840,8,28,,,,
23644,1840,8,28,28.0,,,
23645,1840,8,29,27.98,21.666666666666668,,
23646,1840,8,29,27.96,23.333333333333336,,
23647,1840,8,29,27.94,26.11111111111111,,
23648,1840,8,29,,23.333333333333336,,
23649,1840,8,29,27.96,,,
23650,1840,8,29,27.94,,,
23651,1840,8,30,27.92,20.555555555555557,,
23652,1840,8,30,27.88,21.666666666666668,,
23653,1840,8,30,,22.22222222222222,,
23654,1840,8,30,27.8,21.666666666666668,,
23655,1840,8,30,27.78,20.555555555555557,,
23656,1840,8,30,27.8,,,
23657,1840,8,31,,,,
23658,1840,8,31,,21.11111111111111,,
23659,1840,8,31,,23.333333333333336,,
23660,1840,8,31,27.76,18.88888888888889,,
23661,1840,8,31,27.8,18.333333333333336,,
23662,1840,8,31,27.76,17.77777777777778,,
23663,1840,9,1,28.04,18.333333333333336,,
23664,1840,9,1,28.06,20.0,,
23665,1840,9,1,,20.555555555555557,,
23666,1840,9,1,,21.11111111111111,,
23667,1840,9,1,28.0,20.555555555555557,,
23668,1840,9,1,28.02,20.0,,
23669,1840,9,2,28.0,18.88888888888889,,
23670,1840,9,2,,20.0,,
23671,1840,9,2,,,,
23672,1840,9,2,,20.555555555555557,,
23673,1840,9,2,,19.444444444444446,,
23674,1840,9,2,27.86,19.444444444444446,,
23675,1840,9,3,27.9,20.555555555555557,,
23676,1840,9,3,27.84,,,
23677,1840,9,3,,19.444444444444446,,
23678,1840,9,3,27.86,18.88888888888889,,
23679,1840,9,3,27.88,17.77777777777778,,
23680,1840,9,3,27.9,16.11111111111111,,
23681,1840,9,4,,,,
23682,1840,9,4,,17.77777777777778,,
23683,1840,9,4,27.94,15.0,,
23684,1840,9,4,,,,
23685,1840,9,4,27.92,,,
23686,1840,9,4,,,,
23687,1840,9,5,,,,
23688,1840,9,5,,15.555555555555557,,
23689,1840,9,5,,18.333333333333336,,
23690,1840,9,5,,16.666666666666668,,
23691,1840,9,5,27.94,,,
23692,1840,9,5,,,,
23693,1840,9,6,27.96,16.11111111111111,,
23694,1840,9,6,,18.333333333333336,,
23695,1840,9,6,27.98,19.444444444444446,,
23696,1840,9,6,,18.88888888888889,,
23697,1840,9,6,28.0,17.77777777777778,,
23698,1840,9,6,,,,
23699,1840,9,7,28.1,16.11111111111111,,
23700,1840,9,7,,19.444444444444446,,
23701,1840,9,7,,20.555555555555557,,
23702,1840,9,7,28.12,18.88888888888889,,
23703,1840,9,7,,17.77777777777778,,
23704,1840,9,7,,16.666666666666668,,
23705,1840,9,8,28.08,17.77777777777778,,
23706,1840,9,8,28.1,18.88888888888889,,
23707,1840,9,8,,20.555555555555557,,
23708,1840,9,8,,19.444444444444446,,
23709,1840,9,8,28.08,18.88888888888889,,
23710,1840,9,8,28.06,17.77777777777778,,
23711,1840,9,9,28.04,19.444444444444446,,
23712,1840,9,9,27.98,,,
23713,1840,9,9,27.96,20.555555555555557,,
23714,1840,9,9,,,,
23715,1840,9,9,,17.77777777777778,,
23716,1840,9,9,,,,
23717,1840,9,10,,,,
23718,1840,9,10,27.94,,,
23719,1840,9,10,,20.0,,
23720,1840,9,10,,18.88888888888889,,
23721,1840,9,10,,16.11111111111111,,
23722,1840,9,10,,,,
23723,1840,9,11,27.82,16.11111111111111,,
23724,1840,9,11,27.7,16.666666666666668,,
23725,1840,9,11,,17.77777777777778,,
23726,1840,9,11,,18.88888888888889,,
23727,1840,9,11,27.64,17.77777777777778,,
23728,1840,9,11,,16.11111111111111,,
23729,1840,9,12,27.7,15.555555555555557,,
23730,1840,9,12,,16.666666666666668,,
23731,1840,9,12,,17.77777777777778,,
23732,1840,9,12,27.82,,,
23733,1840,9,12,,16.666666666666668,,
23734,1840,9,12,27.9,,,
23735,1840,9,13,,16.11111111111111,,
23736,1840,9,13,,16.666666666666668,,
23737,1840,9,13,,17.77777777777778,,
23738,1840,9,13,,17.22222222222222,,
23739,1840,9,13,27.96,16.11111111111111,,
23740,1840,9,13,27.98,15.555555555555557,,
23741,1840,9,14,27.94,,,
23742,1840,9,14,27.96,16.11111111111111,,
23743,1840,9,14,,17.77777777777778,,
23744,1840,9,14,27.94,15.555555555555557,,
23745,1840,9,14,,16.11111111111111,,
23746,1840,9,14,27.92,18.88888888888889,,
23747,1840,9,15,27.9,15.555555555555557,,
23748,1840,9,15,,16.11111111111111,,
23749,1840,9,15,27.92,18.88888888888889,,
23750,1840,9,15,27.94,17.77777777777778,,
23751,1840,9,15,,16.11111111111111,,
23752,1840,9,15,27.96,13.88888888888889,,
23753,1840,9,16,,16.11111111111111,,
23754,1840,9,16,27.94,19.444444444444446,,
23755,1840,9,16,27.96,17.22222222222222,,
23756,1840,9,16,27.72,17.22222222222222,,
23757,1840,9,16,27.92,18.333333333333336,,
23758,1840,9,16,27.74,16.666666666666668,,
23759,1840,9,17,27.8,16.11111111111111,,
23760,1840,9,17,27.8,18.88888888888889,,
23761,1840,9,17,27.72,19.444444444444446,,
23762,1840,9,17,27.8,18.88888888888889,,
23763,1840,9,17,27.82,17.77777777777778,,
23764,1840,9,17,27.7,15.555555555555557,,
23765,1840,9,18,27.66,17.77777777777778,,
23766,1840,9,18,27.68,20.555555555555557,,
23767,1840,9,18,27.82,20.555555555555557,,
23768,1840,9,18,27.68,21.11111111111111,,
23769,1840,9,18,27.74,19.444444444444446,,
23770,1840,9,18,27.72,18.88888888888889,,
23771,1840,9,19,27.84,18.333333333333336,,
23772,1840,9,19,27.8,19.444444444444446,,
23773,1840,9,19,27.74,20.555555555555557,,
23774,1840,9,19,27.86,,,
23775,1840,9,19,27.84,18.88888888888889,,
23776,1840,9,19,27.82,18.333333333333336,,
23777,1840,9,20,27.6,18.88888888888889,,
23778,1840,9,20,27.66,,,
23779,1840,9,20,27.68,21.11111111111111,,
23780,1840,9,20,27.6,,,
23781,1840,9,20,27.52,20.0,,
23782,1840,9,20,27.62,21.11111111111111,,
23783,1840,9,21,27.54,17.77777777777778,,
23784,1840,9,21,27.56,,,
23785,1840,9,21,27.6,18.333333333333336,,
23786,1840,9,21,,17.77777777777778,,
23787,1840,9,21,,17.22222222222222,,
23788,1840,9,21,27.78,16.666666666666668,,
23789,1840,9,22,27.76,,,
23790,1840,9,22,27.82,15.555555555555557,,
23791,1840,9,22,27.86,16.666666666666668,,
23792,1840,9,22,27.78,17.22222222222222,,
23793,1840,9,22,27.8,15.0,,
23794,1840,9,22,27.84,14.444444444444445,,
23795,1840,9,23,27.92,14.444444444444445,,
23796,1840,9,23,27.9,12.777777777777779,,
23797,1840,9,23,27.94,15.0,,
23798,1840,9,23,,16.666666666666668,,
23799,1840,9,23,27.88,,,
23800,1840,9,23,27.96,11.11111111111111,,
23801,1840,9,24,27.96,11.666666666666668,,
23802,1840,9,24,27.98,11.11111111111111,,
23803,1840,9,24,28.02,11.11111111111111,,
23804,1840,9,24,28.0,11.666666666666668,,
23805,1840,9,24,,11.11111111111111,,
23806,1840,9,24,,11.666666666666668,,
23807,1840,9,25,27.98,10.555555555555555,,
23808,1840,9,25,27.96,11.666666666666668,,
23809,1840,9,25,27.94,12.777777777777779,,
23810,1840,9,25,27.94,13.333333333333334,,
23811,1840,9,25,27.86,12.222222222222223,,
23812,1840,9,25,27.92,11.666666666666668,,
23813,1840,9,26,27.9,11.11111111111111,,
23814,1840,9,26,,,,
23815,1840,9,26,27.88,13.333333333333334,,
23816,1840,9,26,27.78,,,
23817,1840,9,26,27.7,11.666666666666668,,
23818,1840,9,26,27.68,12.777777777777779,,
23819,1840,9,27,27.9,11.666666666666668,,
23820,1840,9,27,27.7,,,
23821,1840,9,27,,,,
23822,1840,9,27,27.74,10.0,,
23823,1840,9,27,27.7,10.555555555555555,,
23824,1840,9,27,,,,
23825,1840,9,28,27.74,10.0,,
23826,1840,9,28,27.76,,,
23827,1840,9,28,27.8,14.444444444444445,,
23828,1840,9,28,27.6,15.0,,
23829,1840,9,28,27.54,13.88888888888889,,
23830,1840,9,28,27.5,11.666666666666668,,
23831,1840,9,29,27.6,8.88888888888889,,
23832,1840,9,29,27.7,10.555555555555555,,
23833,1840,9,29,27.8,11.11111111111111,,
23834,1840,9,29,27.86,,,
23835,1840,9,29,27.9,10.0,,
23836,1840,9,29,27.98,8.88888888888889,,
23837,1840,9,30,27.88,11.11111111111111,,
23838,1840,9,30,27.82,,,
23839,1840,9,30,,12.222222222222223,,
23840,1840,9,30,27.7,10.555555555555555,,
23841,1840,9,30,27.6,10.0,,
23842,1840,9,30,27.66,10.0,,
23843,1840,10,1,27.7,9.444444444444445,,
23844,1840,10,1,,8.88888888888889,,
23845,1840,10,1,,11.11111111111111,,
23846,1840,10,1,27.8,9.444444444444445,,
23847,1840,10,1,27.46,,,
23848,1840,10,1,27.3,8.88888888888889,,
23849,1840,10,2,27.36,8.333333333333334,,
23850,1840,10,2,27.34,,,
23851,1840,10,2,27.4,,,
23852,1840,10,2,27.48,10.0,,
23853,1840,10,2,27.52,,,
23854,1840,10,2,27.46,7.222222222222222,,
23855,1840,10,3,27.4,6.666666666666667,,
23856,1840,10,3,27.34,,,
23857,1840,10,3,27.3,8.333333333333334,,
23858,1840,10,3,27.4,6.666666666666667,,
23859,1840,10,3,,3.8888888888888893,,
23860,1840,10,3,27.44,,,
23861,1840,10,4,27.42,4.444444444444445,,
23862,1840,10,4,27.44,5.0,,
23863,1840,10,4,27.48,,,
23864,1840,10,4,27.4,4.444444444444445,,
23865,1840,10,4,27.34,3.8888888888888893,,
23866,1840,10,4,,,,
23867,1840,10,5,27.4,4.444444444444445,,
23868,1840,10,5,,5.0,,
23869,1840,10,5,,5.555555555555555,,
23870,1840,10,5,27.42,4.444444444444445,,
23871,1840,10,5,27.4,,,
23872,1840,10,5,,,,
23873,1840,10,6,27.32,4.444444444444445,,
23874,1840,10,6,27.34,5.0,,
23875,1840,10,6,27.3,6.666666666666667,,
23876,1840,10,6,,5.0,,
23877,1840,10,6,,,,
23878,1840,10,6,,4.444444444444445,,
23879,1840,10,7,27.4,,,
23880,1840,10,7,27.42,5.0,,
23881,1840,10,7,27.44,5.555555555555555,,
23882,1840,10,7,27.4,4.444444444444445,,
23883,1840,10,7,,3.3333333333333335,,
23884,1840,10,7,,2.2222222222222223,,
23885,1840,10,8,27.4,4.444444444444445,,
23886,1840,10,8,27.44,,,
23887,1840,10,8,27.46,5.0,,
23888,1840,10,8,27.54,4.444444444444445,,
23889,1840,10,8,,2.2222222222222223,,
23890,1840,10,8,,,,
23891,1840,10,9,27.54,2.2222222222222223,,
23892,1840,10,9,27.5,3.8888888888888893,,
23893,1840,10,9,,4.444444444444445,,
23894,1840,10,9,,2.2222222222222223,,
23895,1840,10,9,,1.1111111111111112,,
23896,1840,10,9,27.4,,,
23897,1840,10,10,27.4,,,
23898,1840,10,10,,2.2222222222222223,,
23899,1840,10,10,27.42,3.8888888888888893,,
23900,1840,10,10,,2.2222222222222223,,
23901,1840,10,10,27.4,2.7777777777777777,,
23902,1840,10,10,27.36,0.5555555555555556,,
23903,1840,10,11,27.5,,,
23904,1840,10,11,,2.7777777777777777,,
23905,1840,10,11,,3.3333333333333335,,
23906,1840,10,11,27.46,4.444444444444445,,
23907,1840,10,11,27.4,3.8888888888888893,,
23908,1840,10,11,,2.7777777777777777,,
23909,1840,10,12,,3.8888888888888893,,
23910,1840,10,12,27.44,4.444444444444445,,
23911,1840,10,12,27.4,,,
23912,1840,10,12,,5.0,,
23913,1840,10,12,,4.444444444444445,,
23914,1840,10,12,,,,
23915,1840,10,13,27.42,2.7777777777777777,,
23916,1840,10,13,,3.8888888888888893,,
23917,1840,10,13,27.44,4.444444444444445,,
23918,1840,10,13,,2.2222222222222223,,
23919,1840,10,13,27.42,,,
23920,1840,10,13,27.4,2.7777777777777777,,
23921,1840,10,14,,4.444444444444445,,
23922,1840,10,14,,3.8888888888888893,,
23923,1840,10,14,,7.222222222222222,,
23924,1840,10,14,,4.444444444444445,,
23925,1840,10,14,27.5,,,
23926,1840,10,14,27.6,3.8888888888888893,,
23927,1840,10,15,,4.444444444444445,,
23928,1840,10,15,27.56,5.0,,
23929,1840,10,15,27.5,7.222222222222222,,
23930,1840,10,15,27.42,5.0,,
23931,1840,10,15,27.3,4.444444444444445,,
23932,1840,10,15,,,,
23933,1840,10,16,27.36,5.0,,
23934,1840,10,16,27.4,,,
23935,1840,10,16,,7.222222222222222,,
23936,1840,10,16,27.3,6.666666666666667,,
23937,1840,10,16,,4.444444444444445,,
23938,1840,10,16,,,,
23939,1840,10,17,27.3,4.444444444444445,,
23940,1840,10,17,27.24,,,
23941,1840,10,17,27.2,5.555555555555555,,
23942,1840,10,17,,4.444444444444445,,
23943,1840,10,17,,,,
23944,1840,10,17,,,,
23945,1840,10,18,,,,
23946,1840,10,18,,,,
23947,1840,10,18,,6.111111111111112,,
23948,1840,10,18,,5.0,,
23949,1840,10,18,27.36,4.444444444444445,,
23950,1840,10,18,27.4,1.6666666666666667,,
23951,1840,10,19,27.62,1.6666666666666667,,
23952,1840,10,19,27.9,2.2222222222222223,,
23953,1840,10,19,,3.8888888888888893,,
23954,1840,10,19,27.84,4.444444444444445,,
23955,1840,10,19,27.86,3.8888888888888893,,
23956,1840,10,19,27.7,,,
23957,1840,10,20,,2.7777777777777777,,
23958,1840,10,20,,4.444444444444445,,
23959,1840,10,20,27.66,7.777777777777779,,
23960,1840,10,20,27.5,,,
23961,1840,10,20,27.44,8.333333333333334,,
23962,1840,10,20,27.5,5.0,,
23963,1840,10,21,27.54,5.555555555555555,,
23964,1840,10,21,27.4,6.111111111111112,,
23965,1840,10,21,,7.222222222222222,,
23966,1840,10,21,27.32,6.666666666666667,,
23967,1840,10,21,27.3,,,
23968,1840,10,21,27.26,5.0,,
23969,1840,10,22,27.22,5.555555555555555,,
23970,1840,10,22,27.12,7.222222222222222,,
23971,1840,10,22,27.1,8.333333333333334,,
23972,1840,10,22,27.04,7.222222222222222,,
23973,1840,10,22,27.1,6.666666666666667,,
23974,1840,10,22,27.16,5.555555555555555,,
23975,1840,10,23,27.2,,,
23976,1840,10,23,,6.666666666666667,,
23977,1840,10,23,27.18,7.222222222222222,,
23978,1840,10,23,27.1,10.555555555555555,,
23979,1840,10,23,27.06,8.88888888888889,,
23980,1840,10,23,,8.333333333333334,,
23981,1840,10,24,27.0,,,
23982,1840,10,24,27.02,,,
23983,1840,10,24,27.0,9.444444444444445,,
23984,1840,10,24,27.06,8.333333333333334,,
23985,1840,10,24,27.1,,,
23986,1840,10,24,27.12,7.222222222222222,,
23987,1840,10,25,27.24,7.222222222222222,,
23988,1840,10,25,27.3,8.333333333333334,,
23989,1840,10,25,27.2,,,
23990,1840,10,25,27.16,7.222222222222222,,
23991,1840,10,25,,5.555555555555555,,
23992,1840,10,25,,,,
23993,1840,10,26,27.1,7.777777777777779,,
23994,1840,10,26,27.06,,,
23995,1840,10,26,27.0,8.333333333333334,,
23996,1840,10,26,,,,
23997,1840,10,26,26.94,7.777777777777779,,
23998,1840,10,26,,5.0,,
23999,1840,10,27,26.9,5.555555555555555,,
24000,1840,10,27,,6.666666666666667,,
24001,1840,10,27,,7.222222222222222,,
24002,1840,10,27,,5.555555555555555,,
24003,1840,10,27,,6.666666666666667,,
24004,1840,10,27,,3.8888888888888893,,
24005,1840,10,28,,1.1111111111111112,,
24006,1840,10,28,,1.6666666666666667,,
24007,1840,10,28,26.8,3.8888888888888893,,
24008,1840,10,28,26.78,4.444444444444445,,
24009,1840,10,28,26.7,3.8888888888888893,,
24010,1840,10,28,,3.3333333333333335,,
24011,1840,10,29,26.7,3.8888888888888893,,
24012,1840,10,29,26.72,5.0,,
24013,1840,10,29,26.68,6.111111111111112,,
24014,1840,10,29,26.74,5.555555555555555,,
24015,1840,10,29,26.8,5.0,,
24016,1840,10,29,26.88,3.3333333333333335,,
24017,1840,10,30,27.0,,,
24018,1840,10,30,27.15,3.8888888888888893,,
24019,1840,10,30,27.18,,,
24020,1840,10,30,27.25,5.555555555555555,,
24021,1840,10,30,27.2,5.0,,
24022,1840,10,30,,,,
24023,1840,10,31,27.16,4.444444444444445,,
24024,1840,10,31,27.14,5.555555555555555,,
24025,1840,10,31,27.1,8.88888888888889,,
24026,1840,10,31,,7.777777777777779,,
24027,1840,10,31,,7.222222222222222,,
24028,1840,10,31,27.12,4.444444444444445,,
24029,1840,11,1,27.2,,,
24030,1840,11,1,,,,
24031,1840,11,1,,6.666666666666667,,
24032,1840,11,1,27.16,5.555555555555555,,
24033,1840,11,1,27.18,4.444444444444445,,
24034,1840,11,1,27.12,,,
24035,1840,11,2,27.1,8.333333333333334,,
24036,1840,11,2,,7.777777777777779,,
24037,1840,11,2,27.12,8.88888888888889,,
24038,1840,11,2,27.14,,,
24039,1840,11,2,27.16,10.0,,
24040,1840,11,2,,7.777777777777779,,
24041,1840,11,3,27.12,8.88888888888889,,
24042,1840,11,3,,6.666666666666667,,
24043,1840,11,3,27.18,8.333333333333334,,
24044,1840,11,3,27.2,9.444444444444445,,
24045,1840,11,3,27.26,7.777777777777779,,
24046,1840,11,3,27.36,6.666666666666667,,
24047,1840,11,4,27.4,7.777777777777779,,
24048,1840,11,4,27.5,8.88888888888889,,
24049,1840,11,4,27.56,10.555555555555555,,
24050,1840,11,4,27.6,9.444444444444445,,
24051,1840,11,4,,8.88888888888889,,
24052,1840,11,4,27.58,7.222222222222222,,
24053,1840,11,5,27.6,,,
24054,1840,11,5,27.7,10.0,,
24055,1840,11,5,27.72,,,
24056,1840,11,5,27.74,9.444444444444445,,
24057,1840,11,5,27.76,8.333333333333334,,
24058,1840,11,5,,8.88888888888889,,
24059,1840,11,6,26.7,9.444444444444445,,
24060,1840,11,6,26.66,10.0,,
